cartodb_id,the_geom,id,state,state_abbr,name,trump,clinton
1195,,21139,Kentucky,KY,Livingston,3570,887
1196,,21141,Kentucky,KY,Logan,7778,2755
1197,,21143,Kentucky,KY,Lyon,2789,1045
1198,,21145,Kentucky,KY,McCracken,20774,9134
1199,,21147,Kentucky,KY,McCreary,5012,664
1200,,21149,Kentucky,KY,McLean,3381,988
1201,,21151,Kentucky,KY,Madison,23431,11793
1202,,21153,Kentucky,KY,Magoffin,3824,1172
1203,,21155,Kentucky,KY,Marion,5122,2679
1204,,21157,Kentucky,KY,Marshall,12322,3672
1205,,21159,Kentucky,KY,Martin,3503,363
1206,,21161,Kentucky,KY,Mason,4944,1970
1207,,21163,Kentucky,KY,Meade,8660,3026
1208,,21165,Kentucky,KY,Menifee,2010,700
1209,,21167,Kentucky,KY,Mercer,7740,2395
1210,,21169,Kentucky,KY,Metcalfe,3491,976
1211,,21171,Kentucky,KY,Monroe,4278,601
1212,,21173,Kentucky,KY,Montgomery,7856,3158
1213,,21175,Kentucky,KY,Morgan,3628,1006
1214,,21177,Kentucky,KY,Muhlenberg,9393,3272
1215,,21179,Kentucky,KY,Nelson,13430,6434
1216,,21181,Kentucky,KY,Nicholas,1957,787
1217,,21183,Kentucky,KY,Ohio,7942,2080
1218,,21185,Kentucky,KY,Oldham,20469,10268
1219,,21187,Kentucky,KY,Owen,3745,1062
1220,,21189,Kentucky,KY,Owsley,1474,256
1221,,21191,Kentucky,KY,Pendleton,4604,1164
1222,,21193,Kentucky,KY,Perry,8158,2136
1223,,21195,Kentucky,KY,Pike,19740,4277
1224,,21197,Kentucky,KY,Powell,3513,1272
1225,,21199,Kentucky,KY,Pulaski,22900,4208
1226,,21201,Kentucky,KY,Robertson,759,222
1227,,21203,Kentucky,KY,Rockcastle,5609,915
1228,,21205,Kentucky,KY,Rowan,5174,3295
1229,,21207,Kentucky,KY,Russell,6863,1093
1230,,21209,Kentucky,KY,Scott,15052,7713
1231,,21211,Kentucky,KY,Shelby,13196,6276
1232,,21213,Kentucky,KY,Simpson,5077,2144
1233,,21215,Kentucky,KY,Spencer,7196,1921
1234,,21217,Kentucky,KY,Taylor,8320,2553
1235,,21219,Kentucky,KY,Todd,3612,1042
1236,,21221,Kentucky,KY,Trigg,4928,1587
1237,,21223,Kentucky,KY,Trimble,2771,879
1238,,21225,Kentucky,KY,Union,4701,1331
1239,,21227,Kentucky,KY,Warren,28673,16966
1240,,21229,Kentucky,KY,Washington,4013,1420
1241,,21231,Kentucky,KY,Wayne,6370,1431
1242,,21233,Kentucky,KY,Webster,4397,1240
1243,,21235,Kentucky,KY,Whitley,11312,2067
1244,,21237,Kentucky,KY,Wolfe,1804,753
1245,,21239,Kentucky,KY,Woodford,7697,4958
1246,,22001,Louisiana,LA,Acadia,21159,5638
1247,,22003,Louisiana,LA,Allen,6867,2106
1248,,22005,Louisiana,LA,Ascension,36135,16471
1249,,22007,Louisiana,LA,Assumption,6714,3931
1250,,22009,Louisiana,LA,Avoyelles,11163,5032
1251,,22011,Louisiana,LA,Beauregard,12238,2393
1252,,22013,Louisiana,LA,Bienville,3756,3129
1253,,22015,Louisiana,LA,Bossier,35451,12638
1254,,22017,Louisiana,LA,Caddo,48977,53448
1255,,22019,Louisiana,LA,Calcasieu,54182,26293
1256,,22021,Louisiana,LA,Caldwell,3822,788
1257,,22023,Louisiana,LA,Cameron,3256,323
1258,,22025,Louisiana,LA,Catahoula,3479,1322
1259,,22027,Louisiana,LA,Claiborne,3585,2717
1260,,22029,Louisiana,LA,Concordia,5474,3272
1261,,22031,Louisiana,LA,DeSoto,8067,5163
1262,,22033,Louisiana,LA,East Baton Rouge,84620,102711
1263,,22035,Louisiana,LA,East Carroll,1059,1838
1264,,22037,Louisiana,LA,East Feliciana,5569,4235
1265,,22039,Louisiana,LA,Evangeline,10357,4208
1266,,22041,Louisiana,LA,Franklin,6514,2506
1267,,22043,Louisiana,LA,Grant,7406,1181
1268,,22045,Louisiana,LA,Iberia,20903,10698
1269,,22047,Louisiana,LA,Iberville,7320,8324
1270,,22049,Louisiana,LA,Jackson,5169,2139
1271,,22051,Louisiana,LA,Jefferson,100292,73540
1272,,22053,Louisiana,LA,Jeff Davis,10775,3080
1273,,22055,Louisiana,LA,Lafayette,68191,32726
1274,,22057,Louisiana,LA,Lafourche,31958,8423
1275,,22059,Louisiana,LA,LaSalle,5835,605
1276,,22061,Louisiana,LA,Lincoln,10761,7102
1277,,22063,Louisiana,LA,Livingston,48797,6950
1278,,22065,Louisiana,LA,Madison,1927,2744
1279,,22067,Louisiana,LA,Morehouse,6502,5155
1280,,22069,Louisiana,LA,Natchitoches,8965,7143
1281,,22071,Louisiana,LA,Orleans,24267,133833
1282,,22073,Louisiana,LA,Ouachita,41712,24420
1283,,22075,Louisiana,LA,Plaquemines,6900,3347
1284,,22077,Louisiana,LA,Pointe Coupee,6789,4764
1285,,22079,Louisiana,LA,Rapides,36814,18318
1286,,22081,Louisiana,LA,Red River,2391,1938
1287,,22083,Louisiana,LA,Richland,6286,3157
1288,,22085,Louisiana,LA,Sabine,7877,1703
1289,,22087,Louisiana,LA,St. Bernard,10232,4957
1290,,22089,Louisiana,LA,St. Charles,16620,8558
1291,,22091,Louisiana,LA,St. Helena,2497,3353
1292,,22093,Louisiana,LA,St. James,5456,6418
1293,,22095,Louisiana,LA,St. John the Baptist,7569,12658
1294,,22097,Louisiana,LA,St. Landry,21966,17208
1295,,22099,Louisiana,LA,St. Martin,16872,8266
1296,,22101,Louisiana,LA,St. Mary,14353,8050
1297,,22103,Louisiana,LA,St. Tammany,90914,27716
1298,,22105,Louisiana,LA,Tangipahoa,33933,16869
1299,,22107,Louisiana,LA,Tensas,1180,1329
1300,,22109,Louisiana,LA,Terrebonne,31900,10664
1301,,22111,Louisiana,LA,Union,7972,2691
1302,,22113,Louisiana,LA,Vermilion,19807,4745
1303,,22115,Louisiana,LA,Vernon,13471,2665
1304,,22117,Louisiana,LA,Washington,12552,5690
1305,,22119,Louisiana,LA,Webster,11538,6259
1306,,22121,Louisiana,LA,West Baton Rouge,6926,5382
1307,,22123,Louisiana,LA,West Carroll,3970,715
1308,,22125,Louisiana,LA,West Feliciana,3390,2247
1309,,22127,Louisiana,LA,Winn,4605,1643
1310,,2502300170,Massachusetts,MA,Abington,3989,4075
1311,,2501700380,Massachusetts,MA,Acton,2536,9096
1312,,2500500520,Massachusetts,MA,Acushnet,2808,2358
1313,,2500300555,Massachusetts,MA,Adams,1285,2412
1314,,2501300840,Massachusetts,MA,Agawam,7421,6208
1315,,2500300975,Massachusetts,MA,Alford,52,226
1316,,2500901260,Massachusetts,MA,Amesbury,3197,5122
1317,,2501501325,Massachusetts,MA,Amherst,1233,12030
1318,,2500901465,Massachusetts,MA,Andover,6478,11019
1319,,2501701605,Massachusetts,MA,Arlington,4625,20159
1320,,2502701885,Massachusetts,MA,Ashburnham,1522,1439
1321,,2501701955,Massachusetts,MA,Ashby,974,720
1322,,2501102095,Massachusetts,MA,Ashfield,184,836
1323,,2501702130,Massachusetts,MA,Ashland,2751,5638
1324,,2502702480,Massachusetts,MA,Athol,2329,2074
1325,,2500502690,Massachusetts,MA,Attleboro,8437,10304
1326,,2502702760,Massachusetts,MA,Auburn,3936,4408
1327,,2502102935,Massachusetts,MA,Avon,1067,1253
1328,,2501703005,Massachusetts,MA,Ayer,1498,2162
1329,,2500103690,Massachusetts,MA,Barnstable,11142,12862
1330,,2502703740,Massachusetts,MA,Barre,1429,1201
1331,,2500304545,Massachusetts,MA,Becket,367,568
1332,,2501704615,Massachusetts,MA,Bedford,2211,5085
1333,,2501504825,Massachusetts,MA,Belchertown,3140,4366
1334,,2502104930,Massachusetts,MA,Bellingham,4056,4027
1335,,2501705070,Massachusetts,MA,Belmont,3102,10233
1336,,2500505280,Massachusetts,MA,Berkley,1906,1430
1337,,2502705490,Massachusetts,MA,Berlin,745,1009
1338,,2501105560,Massachusetts,MA,Bernardston,382,710
1339,,2500905595,Massachusetts,MA,Beverly,6878,13046
1340,,2501705805,Massachusetts,MA,Billerica,10282,10016
1341,,2502706015,Massachusetts,MA,Blackstone,2327,1850
1342,,2501306085,Massachusetts,MA,Blandford,404,256
1343,,2502706365,Massachusetts,MA,Bolton,1036,1891
1344,,2502507000,Massachusetts,MA,Boston,37756,216754
1345,,2500107175,Massachusetts,MA,Bourne,5157,4782
1346,,2501707350,Massachusetts,MA,Boxborough,755,1987
1347,,2500907420,Massachusetts,MA,Boxford,2194,2454
1348,,2502707525,Massachusetts,MA,Boylston,1124,1422
1349,,2502107740,Massachusetts,MA,Braintree,8356,10317
1350,,2500107980,Massachusetts,MA,Brewster,2370,3813
1351,,2502308085,Massachusetts,MA,Bridgewater,6244,5670
1352,,2501308470,Massachusetts,MA,Brimfield,1113,793
1353,,2502309000,Massachusetts,MA,Brockton,8707,25075
1354,,2502709105,Massachusetts,MA,Brookfield,933,706
1355,,2502109175,Massachusetts,MA,Brookline,3137,23913
1356,,2501109595,Massachusetts,MA,Buckland,230,700
1357,,2501709840,Massachusetts,MA,Burlington,5413,7551
1358,,2501711000,Massachusetts,MA,Cambridge,3262,44835
1359,,2502111315,Massachusetts,MA,Canton,4670,7161
1360,,2501711525,Massachusetts,MA,Carlisle,732,2302
1361,,2502311665,Massachusetts,MA,Carver,3192,2507
1362,,2501112505,Massachusetts,MA,Charlemont,227,406
1363,,2502712715,Massachusetts,MA,Charlton,3855,2708
1364,,2500112995,Massachusetts,MA,Chatham,1796,2395
1365,,2501713135,Massachusetts,MA,Chelmsford,7596,10529
1366,,2502513205,Massachusetts,MA,Chelsea,1558,7395
1367,,2500313345,Massachusetts,MA,Cheshire,741,978
1368,,2501313485,Massachusetts,MA,Chester,372,238
1369,,2501513590,Massachusetts,MA,Chesterfield,267,397
1370,,2501313660,Massachusetts,MA,Chicopee,9837,12332
1371,,2500713800,Massachusetts,MA,Chilmark,94,617
1372,,2500314010,Massachusetts,MA,Clarksburg,327,510
1373,,2502714395,Massachusetts,MA,Clinton,2715,3707
1374,,2502114640,Massachusetts,MA,Cohasset,1621,2881
1375,,2501114885,Massachusetts,MA,Colrain,257,513
1376,,2501715060,Massachusetts,MA,Concord,1948,8246
1377,,2501115200,Massachusetts,MA,Conway,249,865
1378,,2501516040,Massachusetts,MA,Cummington,156,334
1379,,2500316180,Massachusetts,MA,Dalton,939,2185
1380,,2500916250,Massachusetts,MA,Danvers,6464,7681
1381,,2500516425,Massachusetts,MA,Dartmouth,6705,8511
1382,,2502116495,Massachusetts,MA,Dedham,4765,8550
1383,,2501116670,Massachusetts,MA,Deerfield,767,1942
1384,,2500116775,Massachusetts,MA,Dennis,3751,4887
1385,,2500516950,Massachusetts,MA,Dighton,2149,1602
1386,,2502717300,Massachusetts,MA,Douglas,2685,1780
1387,,2502117405,Massachusetts,MA,Dover,1137,2059
1388,,2501717475,Massachusetts,MA,Dracut,8319,6626
1389,,2502717685,Massachusetts,MA,Dudley,2865,2109
1390,,2501717825,Massachusetts,MA,Dunstable,837,954
1391,,2502317895,Massachusetts,MA,Duxbury,3837,5012
1392,,2502318455,Massachusetts,MA,East Bridgewater,4064,3157
1393,,2502718560,Massachusetts,MA,East Brookfield,661,414
1394,,2500119295,Massachusetts,MA,Eastham,1198,2202
1395,,2501519370,Massachusetts,MA,Easthampton,2954,6210
1396,,2501319645,Massachusetts,MA,East Longmeadow,4440,4086
1397,,2500520100,Massachusetts,MA,Easton,5190,5845
1398,,2500721150,Massachusetts,MA,Edgartown,779,1786
1399,,2500321360,Massachusetts,MA,Egremont,147,621
1400,,2501121780,Massachusetts,MA,Erving,289,389
1401,,2500921850,Massachusetts,MA,Essex,757,1268
1402,,2501721990,Massachusetts,MA,Everett,3932,9439
1403,,2500522130,Massachusetts,MA,Fairhaven,3824,4259
1404,,2500523000,Massachusetts,MA,Fall River,10792,17272
1405,,2500123105,Massachusetts,MA,Falmouth,7055,11107
1406,,2502723875,Massachusetts,MA,Fitchburg,5545,8491
1407,,2500324120,Massachusetts,MA,Florida,170,190
1408,,2502124820,Massachusetts,MA,Foxborough,4157,5094
1409,,2501724925,Massachusetts,MA,Framingham,7031,20277
1410,,2502125172,Massachusetts,MA,Franklin,6990,9465
1411,,2500525240,Massachusetts,MA,Freetown,2641,2018
1412,,2502725485,Massachusetts,MA,Gardner,3528,4163
1413,,2500701585,Massachusetts,MA,Aquinnah,34,231
1414,,2500925625,Massachusetts,MA,Georgetown,2260,2314
1415,,2501125730,Massachusetts,MA,Gill,259,579
1416,,2500926150,Massachusetts,MA,Gloucester,5345,9714
1417,,2501526290,Massachusetts,MA,Goshen,213,364
1418,,2500726325,Massachusetts,MA,Gosnold,27,36
1419,,2502726430,Massachusetts,MA,Grafton,3872,5333
1420,,2501526535,Massachusetts,MA,Granby,1684,1620
1421,,2501326675,Massachusetts,MA,Granville,548,335
1422,,2500326815,Massachusetts,MA,Great Barrington,580,2877
1423,,2501127100,Massachusetts,MA,Greenfield,2094,5546
1424,,2501727480,Massachusetts,MA,Groton,2133,3863
1425,,2500927620,Massachusetts,MA,Groveland,1934,1822
1426,,2501527690,Massachusetts,MA,Hadley,864,2121
1427,,2502327795,Massachusetts,MA,Halifax,2293,1776
1428,,2500927900,Massachusetts,MA,Hamilton,1475,2626
1429,,2501328075,Massachusetts,MA,Hampden,1643,1188
1430,,2500328180,Massachusetts,MA,Hancock,159,189
1431,,2502328285,Massachusetts,MA,Hanover,4248,3705
1432,,2502328495,Massachusetts,MA,Hanson,3124,2430
1433,,2502728740,Massachusetts,MA,Hardwick,708,565
1434,,2502728950,Massachusetts,MA,Harvard,884,2475
1435,,2500129020,Massachusetts,MA,Harwich,3290,4530
1436,,2501529265,Massachusetts,MA,Hatfield,659,1278
1437,,2500929405,Massachusetts,MA,Haverhill,11809,15104
1438,,2501129475,Massachusetts,MA,Hawley,67,105
1439,,2501129650,Massachusetts,MA,Heath,165,244
1440,,2502330210,Massachusetts,MA,Hingham,4771,8305
1441,,2500330315,Massachusetts,MA,Hinsdale,403,606
1442,,2502130455,Massachusetts,MA,Holbrook,2385,2912
1443,,2502730560,Massachusetts,MA,Holden,4602,5553
1444,,2501330665,Massachusetts,MA,Holland,717,472
1445,,2501730700,Massachusetts,MA,Holliston,2547,5228
1446,,2501330840,Massachusetts,MA,Holyoke,4014,11607
1447,,2502730945,Massachusetts,MA,Hopedale,1375,1759
1448,,2501731085,Massachusetts,MA,Hopkinton,2911,5358
1449,,2502731435,Massachusetts,MA,Hubbardston,1373,1039
1450,,2501731540,Massachusetts,MA,Hudson,3770,5997
1451,,2502331645,Massachusetts,MA,Hull,2351,3669
1452,,2501531785,Massachusetts,MA,Huntington,611,460
1453,,2500932310,Massachusetts,MA,Ipswich,2964,4820
1454,,2502333220,Massachusetts,MA,Kingston,3579,3471
1455,,2502333920,Massachusetts,MA,Lakeville,3373,2464
1456,,2502734165,Massachusetts,MA,Lancaster,1650,1840
1457,,2500334340,Massachusetts,MA,Lanesborough,597,998
1458,,2500934550,Massachusetts,MA,Lawrence,3517,19689
1459,,2500334655,Massachusetts,MA,Lee,848,1960
1460,,2502734795,Massachusetts,MA,Leicester,2825,2422
1461,,2500334970,Massachusetts,MA,Lenox,575,2252
1462,,2502735075,Massachusetts,MA,Leominster,8180,9793
1463,,2501135180,Massachusetts,MA,Leverett,185,996
1464,,2501735215,Massachusetts,MA,Lexington,3278,13895
1465,,2501135285,Massachusetts,MA,Leyden,139,306
1466,,2501735425,Massachusetts,MA,Lincoln,613,2906
1467,,2501735950,Massachusetts,MA,Littleton,1876,3445
1468,,2501336300,Massachusetts,MA,Longmeadow,3433,5272
1469,,2501737000,Massachusetts,MA,Lowell,10495,23186
1470,,2501337175,Massachusetts,MA,Ludlow,5098,4483
1471,,2502737420,Massachusetts,MA,Lunenburg,2792,2916
1472,,2500937490,Massachusetts,MA,Lynn,9174,21841
1473,,2500937560,Massachusetts,MA,Lynnfield,3739,3122
1474,,2501737875,Massachusetts,MA,Malden,5536,15759
1475,,2500937995,Massachusetts,MA,Manchester,953,2244
1476,,2500538225,Massachusetts,MA,Mansfield,5054,6826
1477,,2500938400,Massachusetts,MA,Marblehead,3759,8108
1478,,2502338540,Massachusetts,MA,Marion,1156,1857
1479,,2501738715,Massachusetts,MA,Marlborough,5938,10532
1480,,2502338855,Massachusetts,MA,Marshfield,7190,7288
1481,,2500139100,Massachusetts,MA,Mashpee,3839,4448
1482,,2502339450,Massachusetts,MA,Mattapoisett,1818,2102
1483,,2501739625,Massachusetts,MA,Maynard,1670,3849
1484,,2502139765,Massachusetts,MA,Medfield,2400,4409
1485,,2501739835,Massachusetts,MA,Medford,7561,20037
1486,,2502139975,Massachusetts,MA,Medway,2945,4000
1487,,2501740115,Massachusetts,MA,Melrose,4791,10548
1488,,2502740255,Massachusetts,MA,Mendon,1694,1528
1489,,2500940430,Massachusetts,MA,Merrimac,1618,1884
1490,,2500940710,Massachusetts,MA,Methuen,10162,11563
1491,,2502340850,Massachusetts,MA,Middleborough,6536,4772
1492,,2501540990,Massachusetts,MA,Middlefield,115,155
1493,,2500941095,Massachusetts,MA,Middleton,2662,2141
1494,,2502741165,Massachusetts,MA,Milford,5231,7325
1495,,2502741340,Massachusetts,MA,Millbury,3432,3138
1496,,2502141515,Massachusetts,MA,Millis,1890,2620
1497,,2502741585,Massachusetts,MA,Millville,874,624
1498,,2502141690,Massachusetts,MA,Milton,4281,10653
1499,,2501142040,Massachusetts,MA,Monroe,26,25
1500,,2501342145,Massachusetts,MA,Monson,2252,1907
1501,,2501142285,Massachusetts,MA,Montague,1094,2858
1502,,2500342460,Massachusetts,MA,Monterey,88,417
1503,,2501342530,Massachusetts,MA,Montgomery,281,199
1504,,2500343300,Massachusetts,MA,Mount Washington,19,76
1505,,2500943580,Massachusetts,MA,Nahant,858,1325
1506,,2501943790,Massachusetts,MA,Nantucket,1892,4144
1507,,2501743895,Massachusetts,MA,Natick,4863,13203
1508,,2502144105,Massachusetts,MA,Needham,4017,12788
1509,,2500344385,Massachusetts,MA,New Ashford,39,101
1510,,2500545000,Massachusetts,MA,New Bedford,10319,20749
1511,,2502745105,Massachusetts,MA,New Braintree,326,246
1512,,2500945175,Massachusetts,MA,Newbury,1716,2464
1513,,2500945245,Massachusetts,MA,Newburyport,3125,7404
1514,,2500345420,Massachusetts,MA,New Marlborough,218,564
1515,,2501145490,Massachusetts,MA,New Salem,208,337
1516,,2501745560,Massachusetts,MA,Newton,7644,35395
1517,,2502146050,Massachusetts,MA,Norfolk,2455,2929
1518,,2500346225,Massachusetts,MA,North Adams,1567,3719
1519,,2501546330,Massachusetts,MA,Northampton,1870,13200
1520,,2500946365,Massachusetts,MA,North Andover,6308,8350
1521,,2500546575,Massachusetts,MA,North Attleborough,6644,6979
1522,,2502746820,Massachusetts,MA,Northborough,2959,5085
1523,,2502746925,Massachusetts,MA,Northbridge,3939,3376
1524,,2502747135,Massachusetts,MA,North Brookfield,1413,906
1525,,2501147835,Massachusetts,MA,Northfield,533,1013
1526,,2501748955,Massachusetts,MA,North Reading,3986,4283
1527,,2500549970,Massachusetts,MA,Norton,4361,4474
1528,,2502350145,Massachusetts,MA,Norwell,2819,3264
1529,,2502150250,Massachusetts,MA,Norwood,5657,8902
1530,,2500750390,Massachusetts,MA,Oak Bluffs,737,2080
1531,,2502750670,Massachusetts,MA,Oakham,633,435
1532,,2501151265,Massachusetts,MA,Orange,1540,1482
1533,,2500151440,Massachusetts,MA,Orleans,1511,2686
1534,,2500351580,Massachusetts,MA,Otis,407,431
1535,,2502751825,Massachusetts,MA,Oxford,3572,2736
1536,,2501352144,Massachusetts,MA,Palmer,3083,2475
1537,,2502752420,Massachusetts,MA,Paxton,1194,1204
1538,,2500952490,Massachusetts,MA,Peabody,12029,14385
1539,,2501552560,Massachusetts,MA,Pelham,98,738
1540,,2502352630,Massachusetts,MA,Pembroke,4905,4616
1541,,2501752805,Massachusetts,MA,Pepperell,3096,2929
1542,,2500353050,Massachusetts,MA,Peru,207,255
1543,,2502753120,Massachusetts,MA,Petersham,312,416
1544,,2502753225,Massachusetts,MA,Phillipston,550,374
1545,,2500353960,Massachusetts,MA,Pittsfield,4736,13767
1546,,2501554030,Massachusetts,MA,Plainfield,107,263
1547,,2502154100,Massachusetts,MA,Plainville,2188,2169
1548,,2502354310,Massachusetts,MA,Plymouth,14168,15323
1549,,2502354415,Massachusetts,MA,Plympton,883,727
1550,,2502755395,Massachusetts,MA,Princeton,898,1183
1551,,2500155500,Massachusetts,MA,Provincetown,208,2082
1552,,2502155745,Massachusetts,MA,Quincy,13297,25298
1553,,2502155955,Massachusetts,MA,Randolph,3070,11362
1554,,2500556060,Massachusetts,MA,Raynham,3800,3316
1555,,2501756130,Massachusetts,MA,Reading,5318,8673
1556,,2500556375,Massachusetts,MA,Rehoboth,3562,2768
1557,,2502556585,Massachusetts,MA,Revere,6877,11870
1558,,2500356795,Massachusetts,MA,Richmond,218,696
1559,,2502357600,Massachusetts,MA,Rochester,1739,1366
1560,,2502357775,Massachusetts,MA,Rockland,4285,4342
1561,,2500957880,Massachusetts,MA,Rockport,1371,3121
1563,,2500958405,Massachusetts,MA,Rowley,1809,1679
1564,,2502758580,Massachusetts,MA,Royalston,321,313
1565,,2501358650,Massachusetts,MA,Russell,480,278
1566,,2502758825,Massachusetts,MA,Rutland,2343,2020
1567,,2500959105,Massachusetts,MA,Salem,5417,14743
1568,,2500959245,Massachusetts,MA,Salisbury,2241,2094
1569,,2500359665,Massachusetts,MA,Sandisfield,190,254
1570,,2500159735,Massachusetts,MA,Sandwich,5836,5958
1571,,2500960015,Massachusetts,MA,Saugus,7252,6319
1572,,2500360225,Massachusetts,MA,Savoy,163,184
1573,,2502360330,Massachusetts,MA,Scituate,4457,6510
1574,,2500560645,Massachusetts,MA,Seekonk,3563,3659
1575,,2502160785,Massachusetts,MA,Sharon,2419,7096
1576,,2500361065,Massachusetts,MA,Sheffield,530,1241
1577,,2501161135,Massachusetts,MA,Shelburne,230,813
1578,,2501761380,Massachusetts,MA,Sherborn,615,1718
1579,,2501761590,Massachusetts,MA,Shirley,1425,1615
1580,,2502761800,Massachusetts,MA,Shrewsbury,6786,10501
1581,,2501161905,Massachusetts,MA,Shutesbury,142,976
1582,,2500562430,Massachusetts,MA,Somerset,4548,4872
1583,,2501762535,Massachusetts,MA,Somerville,4064,32903
1584,,2501562745,Massachusetts,MA,Southampton,1692,1744
1585,,2502763165,Massachusetts,MA,Southborough,1895,3500
1586,,2502763345,Massachusetts,MA,Southbridge,2582,3712
1587,,2501564145,Massachusetts,MA,South Hadley,3254,5175
1588,,2501365825,Massachusetts,MA,Southwick,2956,1859
1589,,2502766105,Massachusetts,MA,Spencer,3044,2265
1590,,2501367000,Massachusetts,MA,Springfield,10890,38235
1591,,2502767385,Massachusetts,MA,Sterling,2302,2136
1592,,2500367595,Massachusetts,MA,Stockbridge,252,963
1593,,2501767665,Massachusetts,MA,Stoneham,5225,6904
1594,,2502167945,Massachusetts,MA,Stoughton,4910,8396
1595,,2501768050,Massachusetts,MA,Stow,1261,2704
1596,,2502768155,Massachusetts,MA,Sturbridge,2400,2509
1597,,2501768260,Massachusetts,MA,Sudbury,2479,7257
1598,,2501168400,Massachusetts,MA,Sunderland,387,1351
1599,,2502768610,Massachusetts,MA,Sutton,2881,2287
1600,,2500968645,Massachusetts,MA,Swampscott,2581,5503
1601,,2500568750,Massachusetts,MA,Swansea,4329,3894
1602,,2500569170,Massachusetts,MA,Taunton,9868,12143
1603,,2502769275,Massachusetts,MA,Templeton,2051,1507
1604,,2501769415,Massachusetts,MA,Tewksbury,8372,7511
1605,,2500769940,Massachusetts,MA,Tisbury,474,1900
1606,,2501370045,Massachusetts,MA,Tolland,190,101
1607,,2500970150,Massachusetts,MA,Topsfield,1566,2070
1608,,2501770360,Massachusetts,MA,Townsend,2550,2082
1609,,2500170605,Massachusetts,MA,Truro,361,1095
1610,,2501771025,Massachusetts,MA,Tyngsborough,3163,3058
1611,,2500371095,Massachusetts,MA,Tyringham,70,201
1612,,2502771480,Massachusetts,MA,Upton,1808,2284
1613,,2502771620,Massachusetts,MA,Uxbridge,3694,3254
1614,,2501772215,Massachusetts,MA,Wakefield,6059,8274
1615,,2501372390,Massachusetts,MA,Wales,550,365
1616,,2502172495,Massachusetts,MA,Walpole,5981,7129
1617,,2501772600,Massachusetts,MA,Waltham,7494,17103
1618,,2501572880,Massachusetts,MA,Ware,2189,1852
1619,,2502372985,Massachusetts,MA,Wareham,5046,5343
1620,,2502773090,Massachusetts,MA,Warren,1266,904
1621,,2501173265,Massachusetts,MA,Warwick,142,271
1622,,2500373335,Massachusetts,MA,Washington,89,217
1623,,2501773440,Massachusetts,MA,Watertown,3891,12942
1624,,2501773790,Massachusetts,MA,Wayland,1679,6043
1625,,2502773895,Massachusetts,MA,Webster,3570,3110
1626,,2502174175,Massachusetts,MA,Wellesley,3176,10170
1627,,2500174385,Massachusetts,MA,Wellfleet,515,1547
1628,,2501174525,Massachusetts,MA,Wendell,104,402
1629,,2500974595,Massachusetts,MA,Wenham,773,1368
1630,,2502775015,Massachusetts,MA,Westborough,2721,5911
1631,,2502775155,Massachusetts,MA,West Boylston,1837,2137
1632,,2502375260,Massachusetts,MA,West Bridgewater,2148,1623
1633,,2502775400,Massachusetts,MA,West Brookfield,1008,865
1634,,2501376030,Massachusetts,MA,Westfield,8962,8172
1635,,2501776135,Massachusetts,MA,Westford,4657,7760
1636,,2501576380,Massachusetts,MA,Westhampton,408,629
1637,,2502777010,Massachusetts,MA,Westminster,2162,1947
1638,,2500977150,Massachusetts,MA,West Newbury,1020,1620
1639,,2501777255,Massachusetts,MA,Weston,1642,4301
1640,,2500577570,Massachusetts,MA,Westport,4275,4340
1641,,2501377890,Massachusetts,MA,West Springfield,5537,5710
1642,,2500377990,Massachusetts,MA,West Stockbridge,178,659
1643,,2500778235,Massachusetts,MA,West Tisbury,329,1688
1644,,2502178690,Massachusetts,MA,Westwood,3203,5273
1645,,2502178972,Massachusetts,MA,Weymouth,11951,15278
1646,,2501179110,Massachusetts,MA,Whately,328,582
1647,,2502379530,Massachusetts,MA,Whitman,3800,3379
1648,,2501379740,Massachusetts,MA,Wilbraham,4009,3742
1649,,2501579915,Massachusetts,MA,Williamsburg,346,1206
1650,,2500379985,Massachusetts,MA,Williamstown,479,2910
1651,,2501780230,Massachusetts,MA,Wilmington,3852,3291
1652,,2502780405,Massachusetts,MA,Winchendon,2310,1787
1653,,2501780510,Massachusetts,MA,Winchester,3634,7766
1654,,2500380685,Massachusetts,MA,Windsor,159,313
1655,,2502581005,Massachusetts,MA,Winthrop,3851,5193
1656,,2501781035,Massachusetts,MA,Woburn,8271,10746
1657,,2502782000,Massachusetts,MA,Worcester,17634,42534
1658,,2501582175,Massachusetts,MA,Worthington,229,430
1659,,2502182315,Massachusetts,MA,Wrentham,2990,3025
1660,,2500182525,Massachusetts,MA,Yarmouth,5813,7238
1661,,24001,Maryland,MD,Allegany,20025,6665
1662,,24003,Maryland,MD,Anne Arundel,114509,116074
1663,,24005,Maryland,MD,Baltimore,131009,189437
1664,,24510,Maryland,MD,Baltimore City,22726,178562
1665,,24009,Maryland,MD,Calvert,24680,16669
1666,,24011,Maryland,MD,Caroline,8999,3747
1667,,24013,Maryland,MD,Carroll,55593,24314
1668,,24015,Maryland,MD,Cecil,27579,12651
1669,,24017,Maryland,MD,Charles,24163,46063
1670,,24019,Maryland,MD,Dorchester,7938,5695
1671,,24021,Maryland,MD,Frederick,56472,51891
1672,,24023,Maryland,MD,Garrett,10189,2252
1673,,24025,Maryland,MD,Harford,74261,43803
1674,,24027,Maryland,MD,Howard,44792,93808
